,latitude,longitude,defaut_36mois
25221,43.578,7.0545,0.0
25222,47.5119,0.8243999999999999,0.0
25223,48.849,2.718066666666666,0.0
25224,43.4932,-1.473,0.0
25225,48.9002,2.3095,0.0
25226,50.4878,3.4114600000000004,0.0
25227,44.8993,5.031658333333334,0.0
25228,48.82,2.3,0.0
25229,48.6595,2.327833333333333,0.0
25230,47.3948,0.704,0.0
25231,49.1264,-0.1498666666666666,0.0
25232,45.9897,4.689933333333333,0.0
25233,45.7485,4.84925,0.0
25234,48.4208,7.229376470588235,0.0
25235,48.7842,1.9552,0.0
25236,47.913,1.9845,0.0
25237,48.9265,2.8786666666666663,0.0
25238,48.8667,2.7050000000000005,0.0
25239,49.1859,-0.3591,0.0
25240,46.1682,6.30156,0.0
25241,43.7,3.4718600000000004,0.0
25242,49.2652,-0.71320625,0.0
25243,45.5047,4.746716666666667,0.0
25244,47.5349,6.91415,0.0
25245,45.7231,5.950481818181817,0.0
25246,46.1035,4.78565,0.0
25247,48.3997,2.982283333333333,0.0
25248,43.6043,1.4437,0.0
25249,45.766,4.8795,0.0
25250,42.6398,2.964916666666667,0.0
25251,45.2254,5.821225,0.0
25252,48.7987,2.0681,0.0
25253,43.6043,1.4437,0.0
25254,48.962,2.5325,0.0
25255,43.6169,4.0461,0.0
25256,43.3026,5.3758,0.0
25257,43.6635,7.1479,0.0
25258,49.1047,0.2655695652173913,0.0
25259,47.6419,-1.228375,0.0
25260,44.9526,-0.4982999999999999,0.0
25261,47.2173,-1.5534,0.0
25262,43.8329,4.7821,0.0
25263,49.4938,0.1077,0.0
25264,43.2708,5.3821,0.0
25265,49.4167,1.1982363636363635,0.0
25266,48.5774,2.88988,0.0
25267,48.9152,2.61635,0.0
25268,50.702,3.095,0.0
25269,48.8534,2.3457,0.0
25270,48.9496,2.5684,0.0
25271,48.8939,2.2886,0.0
25272,43.7031,7.2661,0.0
25273,48.9188,2.254,0.0
25274,44.548,-0.3890444444444444,0.0
25275,47.276,5.20905,0.0
25276,43.6673,4.021050000000001,0.0
25277,43.7913,7.223542857142857,0.0
25278,43.6043,1.4437,0.0
25279,43.6043,1.4437,0.0
25280,45.9358,4.800811111111111,0.0
25281,50.6942,3.1746,0.0
25282,43.3838,5.164,0.0
25283,42.6976,2.8954,0.0
25284,44.2014,0.6035,0.0
25285,43.1353,2.325,0.0
25286,48.9188,2.254,0.0
25287,44.4852,4.77065,0.0
25288,49.4845,5.543278571428572,0.0
25289,47.7296,-0.5370750000000001,0.0
25290,43.8064,1.4118666666666666,0.0
25291,45.403,5.6552500000000006,0.0
25292,43.6423,5.0948,0.0
25293,43.7956,4.01199375,0.0
25294,49.173,6.633066666666667,0.0
25295,49.0667,5.66314074074074,0.0
25296,43.4659,1.2838375,0.0
25297,49.4337,2.968744444444445,0.0
25298,43.2463,2.971633333333333,0.0
25299,48.9679,2.3978,0.0
25300,43.6043,1.4437,0.0
25301,43.5291,-1.1100266666666667,0.0
25302,48.9167,2.2833,0.0
25303,43.7031,7.2661,0.0
25304,48.8534,2.3655,0.0
25305,48.8637,2.35515,0.0
25306,48.8221,1.9868,0.0
25307,45.7059,6.373445454545455,0.0
25308,49.2977,6.047166666666667,0.0
25309,44.9915,-0.3955863636363636,0.0
25310,48.7038,2.3391,0.0
25311,49.4265,1.8053333333333328,0.0
25312,45.7869,4.9251,0.0
25313,43.6169,4.035716666666667,0.0
25314,48.9496,2.5684,0.0
25315,45.7687,4.9588,0.0
25316,48.8221,1.9868,0.0
25317,47.2147,-1.7245,0.0
25318,48.9102,2.5532,0.0
25319,48.8157,2.3849,0.0
25320,48.4333,1.997209090909091,0.0
25321,45.7485,4.83675,0.0
25322,48.112,-1.6743,0.0
25323,45.6711,5.772269230769231,0.0
25324,49.2977,6.047166666666667,0.0
25325,48.8534,2.3682,0.0
25326,48.7054,2.4504,0.0
25327,45.4339,4.39,0.0
25328,45.7474,4.7002500000000005,0.0
25329,47.996,-4.098,0.0
25330,43.1244,5.92755,0.0
25331,47.2173,-1.5534,0.0
25332,43.3838,5.164,0.0
25333,48.9381,2.494,0.0
25334,48.9535,2.3151,0.0
25335,43.3624,-1.7002,0.0
25336,42.7846,2.9667,0.0
25337,48.9216,2.1926,0.0
25338,48.6541,2.3934,0.0
25339,47.0833,2.4,0.0
25340,47.4407,-2.11024,0.0
25341,48.8157,2.3849,0.0
25342,48.3903,-4.4863,0.0
25343,50.6498,2.8781,0.0
25344,43.3853,-0.7934821428571429,0.0
25345,48.5839,7.7455,0.0
25346,49.1191,6.1727,0.0
25347,48.7269,2.283,0.0
25348,43.184,2.9753333333333334,0.0
25349,43.6043,1.4437,0.0
25350,43.6635,7.1479,0.0
25351,47.791,7.3265,0.0
25352,47.3948,0.704,0.0
25353,48.8222,2.1122,0.0
25354,48.2673,4.239525,0.0
25355,48.5872,7.6671,0.0
25356,49.0981,2.547925,0.0
25357,47.5014,-1.5231833333333336,0.0
25358,50.9246,1.8814,0.0
25359,43.6043,1.4437,0.0
25360,45.9897,4.689933333333333,0.0
25361,43.6043,1.4437,0.0
25362,48.8164,2.4937,0.0
25363,44.8056,-0.6324,0.0
25364,47.2173,-1.5534,0.0
25365,48.9482,2.1917,0.0
25366,48.7872,2.4033,0.0
25367,48.7166,2.631866666666667,0.0
25368,48.7632,2.75898,0.0
25369,47.2712,-1.6236,0.0
25370,48.9899,2.16235,0.0
25371,48.5437,7.711,0.0
25372,47.2751,-2.2179,0.0
25373,48.8898,2.1586,0.0
25374,48.0408,-1.49692,0.0
25375,48.8354,2.2413,0.0
25376,49.462,5.898866666666667,0.0
25377,42.9818,-0.110926923076923,0.0
25378,43.6109,3.8764,0.0
25379,47.2077,-1.5033,0.0
25380,47.6287,0.913746153846154,0.0
25381,47.2996,-1.54285,0.0
25382,45.6276,4.92425,0.0
25383,45.7869,4.9251,0.0
25384,49.3191,1.07056,0.0
25385,43.5966,6.9321,0.0
25386,43.8127,4.097300000000001,0.0
25387,48.9018,2.4893,0.0
25388,48.8834,2.2389,0.0
25389,48.6817,7.70335,0.0
25390,49.1452,3.2321444444444447,0.0
25391,45.2029,5.85446,0.0
25392,43.6833,1.171366666666667,0.0
25393,45.4911,4.4416,0.0
25394,43.4028,3.6928,0.0
25395,48.8642,2.4432,0.0
25396,50.4895,2.73685,0.0
25397,48.9188,2.254,0.0
25398,48.7939,2.3599,0.0
25399,45.9715,-0.82467,0.0
25400,49.4097,1.0901,0.0
25401,48.85,2.5,0.0
25402,47.2173,-1.5534,0.0
25403,48.0537,-1.86088,0.0
25404,43.5864,3.8061,0.0
25405,48.9068,2.5065,0.0
25406,49.1191,6.1727,0.0
25407,44.0476,3.988,0.0
25408,44.9107,-0.62945,0.0
25409,48.8157,2.3849,0.0
25410,48.8534,2.31285,0.0
25411,47.2712,-1.6236,0.0
25412,49.0549,5.843271428571429,0.0
25413,45.7076,3.22982,0.0
25414,45.7744,4.7776,0.0
25415,50.4464,2.9048,0.0
25416,47.8034,-3.4305,0.0
25417,46.0889,6.1037333333333335,0.0
25418,45.2029,5.85446,0.0
25419,47.4563,0.6530714285714286,0.0
25420,48.8117,2.4394,0.0
25421,48.6587,7.606708333333334,0.0
25422,48.9535,2.3151,0.0
25423,48.8667,1.39765,0.0
25424,43.7607,1.068107142857143,0.0
25425,43.3129,6.292516666666667,0.0
25426,49.2192,6.151025000000001,0.0
25427,43.4125,1.3728,0.0
25428,47.2077,-1.5033,0.0
25429,50.6155,3.08605,0.0
25430,48.7956,2.308,0.0
25431,48.3997,2.982283333333333,0.0
25432,43.6043,1.4437,0.0
25433,49.018,5.305750000000001,0.0
25434,49.0929,1.4633,0.0
25435,44.8404,-0.5805,0.0
25436,48.7448,2.487,0.0
25437,43.6635,7.1479,0.0
25438,48.7179,2.4934,0.0
25439,48.8534,2.3394000000000004,0.0
25440,45.7744,4.7776,0.0
25441,43.46,5.2486,0.0
25442,43.4815,1.4730222222222222,0.0
25443,44.202,0.6206,0.0
25444,50.7239,3.1612,0.0
25445,45.7726,4.825,0.0
25446,43.531,0.9623153846153846,0.0
25447,48.8534,2.34795,0.0
25448,48.9967,6.216245161290322,0.0
25449,45.6478,4.790325,0.0
25450,48.9833,2.2333,0.0
25451,46.3213,4.717325,0.0
25452,45.7946,4.8464,0.0
25453,47.626,6.143630952380953,0.0
25454,49.3115,4.692274285714286,0.0
25455,44.8829,-0.6122,0.0
25456,50.7239,3.1612,0.0
25457,44.8561,-0.5335,0.0
25458,42.6186,3.0057,0.0
25459,43.7346,1.58335,0.0
25460,48.8534,2.3641500000000004,0.0
25461,48.8534,2.35245,0.0
25462,43.2907,5.4384,0.0
25463,47.9029,1.9039,0.0
25464,49.059,6.55458,0.0
25465,50.6667,3.0833,0.0
25466,50.6167,3.1666,0.0
25467,48.8117,2.4394,0.0
25468,48.8534,2.3466,0.0
25469,43.6109,3.8764,0.0
25470,47.4098,6.21385925925926,0.0
25471,48.8944,2.4093,0.0
25472,48.8486,2.4377,0.0
25473,48.569,2.4263250000000003,0.0
25474,47.7742,7.3518,0.0
25475,42.774,2.9904,0.0
25476,45.766,4.8795,0.0
25477,48.9167,2.2833,0.0
25478,43.1244,5.92755,0.0
25479,48.5839,7.7455,0.0
25480,45.7458,4.9709,0.0
25481,49.3472,6.263627272727273,0.0
25482,47.413,-1.66195,0.0
25483,50.6667,3.0833,0.0
25484,43.7641,7.4821,0.0
25485,49.6345,0.9546333333333332,0.0
25486,48.7043,6.21095,0.0
25487,47.8589,1.6666900000000002,0.0
25488,43.7385,1.2380857142857142,0.0
25489,48.6587,7.606708333333334,0.0
25490,47.9591,-3.654833333333334,0.0
25491,49.04,3.9592,0.0
25492,45.4339,4.39,0.0
25493,43.5297,3.9304,0.0
25494,48.8667,2.7050000000000005,0.0
25495,46.8658,4.646966666666667,0.0
25496,49.1191,6.1727,0.0
25497,43.6109,3.8764,0.0
25498,48.9381,2.494,0.0
25499,43.5134,4.9875,0.0
25500,45.7964,5.049325,0.0
25501,46.6444,5.225090909090909,0.0
25502,48.4661,3.802666666666666,0.0
25503,48.9482,2.1917,0.0
25504,49.0776,2.2982750000000003,0.0
25505,43.2241,6.117766666666667,0.0
25506,45.6731,4.8224,0.0
25507,49.4431,1.0993,0.0
25508,48.8584,4.476351851851852,0.0
25509,47.4495,5.021271428571429,0.0
25510,48.8534,2.3466,0.0
25511,45.3081,1.9986416666666664,0.0
25512,48.8534,2.3443500000000004,0.0
25513,48.8354,2.2413,0.0
25514,43.4544,6.453049999999999,0.0
25515,48.8232,1.9541,0.0
25516,43.5678,3.9028,0.0
25517,48.8534,2.3457,0.0
25518,48.7,3.725603703703704,0.0
25519,43.5589,3.7128,0.0
25520,48.8534,2.3466,0.0
25521,44.6459,5.055904166666667,0.0
25522,47.7482,-3.3718,0.0
25523,44.8404,-0.5805,0.0
25524,46.1035,4.78565,0.0
25525,42.7316,9.438175,0.0
25526,43.6043,1.4437,0.0
25527,47.1688,-1.4729,0.0
25528,45.5883,2.73715,0.0
25529,45.5352,5.854985714285713,0.0
25530,48.7872,2.4033,0.0
25531,44.971,5.095658333333334,0.0
25532,49.4938,0.1077,0.0
25533,43.6648,4.1767,0.0
25534,45.9082,5.167341666666666,0.0
25535,48.4091,2.7018,0.0
25536,50.3714,3.5561,0.0
25537,48.7533,2.2967,0.0
25538,45.1081,-0.3637888888888889,0.0
25539,45.9128,-0.4945047619047619,0.0
25540,43.7956,4.01199375,0.0
25541,45.8137,5.057042857142856,0.0
25542,43.787,4.1963,0.0
25543,45.766,4.8795,0.0
25544,47.9333,1.9464666666666663,0.0
25545,43.7031,7.2661,0.0
25546,45.1787,5.7148,0.0
25547,43.8064,1.4118666666666666,0.0
25548,49.2392,-0.94871,0.0
25549,48.9482,2.1917,0.0
25550,45.9127,4.702800000000001,0.0
25551,43.7374,5.603975,0.0
25552,48.9333,2.3,0.0
25553,45.0496,5.066,0.0
25554,50.7863,3.1261,0.0
25555,48.9167,2.2833,0.0
25556,43.1032,5.8782,0.0
25557,45.5756,5.92435,0.0
25558,47.0458,5.480278571428571,0.0
25559,45.3314,5.56985,0.0
25560,49.8489,3.3107545454545457,0.0
25561,48.7166,2.631866666666667,0.0
25562,48.767,2.6687,0.0
25563,45.7946,4.8464,0.0
25564,43.2241,6.117766666666667,0.0
25565,43.8366,4.3579,0.0
25566,45.9082,5.167341666666666,0.0
25567,49.05,1.1761896551724136,0.0
25568,45.7135,-0.1781882352941176,0.0
25569,48.6328,2.4405,0.0
25570,50.633,3.0586,0.0
25571,48.8498,2.5627,0.0
25572,43.1384,6.2336,0.0
25573,48.9833,2.40745,0.0
25574,43.184,2.9753333333333334,0.0
25575,45.7485,4.84435,0.0
25576,48.77,7.220485714285714,0.0
25577,49.606,3.0250296296296293,0.0
25578,49.1961,0.7012782608695652,0.0
25579,48.8763,2.33355,0.0
25580,43.8366,4.3579,0.0
25581,49.3806,3.52395,0.0
25582,47.2173,-1.5534,0.0
25583,45.7705,3.2388,0.0
25584,47.0966,4.945213636363636,0.0
25585,48.6538,2.976828571428572,0.0
25586,45.2025,5.294786666666667,0.0
25587,48.8702,2.4991,0.0
25588,45.7751,4.8369,0.0
25589,48.4208,7.229376470588235,0.0
25590,50.7268,2.537025,0.0
25591,43.6999,1.39838,0.0
25592,45.6766,4.065863157894737,0.0
25593,48.7853,-3.1359,0.0
25594,48.665,2.5696,0.0
25595,48.714,2.3628,0.0
25596,43.8366,4.3579,0.0
25597,48.9421,2.6146,0.0
25598,47.9029,1.9039,0.0
25599,48.7557,2.3224,0.0
25600,49.4732,-1.47002,0.0
25601,45.7864,5.939855555555556,0.0
25602,48.4525,2.7504,0.0
25603,49.0615,6.047066666666667,0.0
25604,45.709,5.264361111111111,0.0
25605,48.8967,2.2567,0.0
25606,45.7485,4.8577,0.0
25607,46.0648,4.054233333333333,0.0
25608,44.0551,5.0481,0.0
25609,43.5283,5.4497,0.0
25610,48.8834,2.2389,0.0
25611,48.6942,2.5114,0.0
25612,47.6091,6.516079411764706,0.0
25613,48.8534,2.3682,0.0
25614,48.6721,2.3932,0.0
25615,49.8943,2.0802,0.0
25616,47.4397,5.31615,0.0
25617,43.7436,4.2202,0.0
25618,47.238,-1.278875,0.0
25619,48.9482,2.1917,0.0
25620,44.8891,4.833433333333333,0.0
25621,49.2181,1.58911,0.0
25622,49.3302,2.435166666666667,0.0
25623,43.2241,6.117766666666667,0.0
25624,49.3331,1.0941,0.0
25625,47.3167,5.0167,0.0
25626,48.8117,2.4394,0.0
25627,48.892,2.2067,0.0
25628,48.8534,2.3466,0.0
25629,48.7651,2.2665,0.0
25630,49.0254,2.2169,0.0
25631,47.3833,0.3813222222222222,0.0
25632,48.9162,6.068022222222222,0.0
25633,43.6281,1.5307,0.0
25634,48.8229,2.2176,0.0
25635,48.8534,2.3457,0.0
25636,48.8036,2.1342,0.0
25637,44.5553,2.680675,0.0
25638,48.9711,2.2049,0.0
25639,48.8833,2.5,0.0
25640,48.6113,2.31455,0.0
25641,43.2961,5.4362,0.0
25642,49.4572,6.118157142857143,0.0
25643,45.714,4.8075,0.0
25644,49.0402,-0.4316931034482759,0.0
25645,49.4938,0.1077,0.0
25646,47.3421,4.89908,0.0
25647,49.2333,2.36135,0.0
25648,43.6109,3.8764,0.0
25649,48.7651,2.2665,0.0
25650,48.5177,2.671925,0.0
25651,43.8186,4.4844,0.0
25652,44.9018,4.4157866666666665,0.0
25653,48.5908,2.2194,0.0
25654,48.7733,2.0739,0.0
25655,,,0.0
25656,43.1376,5.9832,0.0
25657,43.2969,5.3826,0.0
25658,48.7863,2.5447,0.0
25659,48.5253,2.386,0.0
25660,44.8051,0.428676923076923,0.0
25661,49.4431,1.0993,0.0
25662,48.7515,2.5116,0.0
25663,47.2173,-1.5534,0.0
25664,48.8524,6.852704166666666,0.0
25665,48.112,-1.6743,0.0
25666,49.5699,3.3908,0.0
25667,44.6328,-1.1451,0.0
25668,47.8476,-3.00535,0.0
25669,50.9096,1.93645,0.0
25670,49.503,0.24308,0.0
25671,42.6674,2.9913,0.0
25672,49.7888,0.634276,0.0
25673,48.7687,2.5347,0.0
25674,50.4579,2.7921,0.0
25675,45.1787,5.7148,0.0
25676,47.276,5.20905,0.0
25677,45.8342,5.1306400000000005,0.0
25678,49.3422,6.0443,0.0
25679,48.9856,2.3474,0.0
25680,47.1854,-1.80696,0.0
25681,48.2742,3.99675,0.0
25682,47.2488,6.0182,0.0
25683,49.4407,1.0094333333333332,0.0
25684,43.5134,4.9875,0.0
25685,48.8835,2.33535,0.0
25686,48.9356,2.3539,0.0
25687,48.931,2.808525,0.0
25688,45.3443,5.9866875,0.0
25689,48.8221,2.4122,0.0
25690,48.5895,2.4693,0.0
25691,45.8342,5.1306400000000005,0.0
25692,45.7726,4.825,0.0
25693,43.716,1.4508857142857143,0.0
25694,48.1131,0.52139,0.0
25695,48.8824,1.6647500000000002,0.0
25696,50.65,3.0333,0.0
25697,49.0981,2.547925,0.0
25698,48.8834,2.2389,0.0
25699,47.7846,-0.0668625,0.0
25700,43.7957,4.3784,0.0
25701,44.7426,0.7798454545454546,0.0
25702,47.2077,-1.5033,0.0
25703,50.1704,3.8627,0.0
25704,43.4242,-1.5812,0.0
25705,48.8498,2.5627,0.0
25706,45.5602,0.05536,0.0
25707,47.6207,7.3081764705882355,0.0
25708,49.0577,2.53146,0.0
25709,43.4659,1.2838375,0.0
25710,48.7919,7.676200000000001,0.0
25711,48.8537,2.549,0.0
25712,49.0929,1.4633,0.0
25713,48.9167,2.2833,0.0
25714,48.5177,2.671925,0.0
25715,48.8835,2.33535,0.0
25716,48.8642,2.4432,0.0
25717,47.9517,3.5116272727272726,0.0
25718,48.8221,2.4122,0.0
25719,48.831,2.5484,0.0
25720,43.6204,1.2854,0.0
25721,48.7183,2.2498,0.0
25722,48.8534,2.3466,0.0
25723,48.9883,2.3434,0.0
25724,49.7052,1.024915,0.0
25725,45.14,-0.48795,0.0
25726,48.6592,2.2549,0.0
25727,49.9,2.3,0.0
25728,43.2969,5.3826,0.0
25729,49.2124,0.9375962962962964,0.0
25730,48.8534,2.3736,0.0
25731,43.1244,5.9284,0.0
25732,48.9974,2.3782,0.0
25733,49.4333,2.627984615384616,1.0
25734,48.782,2.1939,0.0
25735,43.9483,4.8089,0.0
25736,50.6667,3.0833,0.0
25737,48.8835,2.33535,0.0
25738,47.4407,-2.11024,0.0
25739,48.8835,2.33535,0.0
25740,47.0439,-1.2782,0.0
25741,43.6865,7.1038,0.0
25742,43.46,5.2486,0.0
25743,48.8534,2.3376,0.0
25744,47.3167,5.0167,0.0
25745,48.9167,2.2833,0.0
25746,43.8774,4.9025,0.0
25747,43.6043,1.4437,0.0
25748,48.8534,2.3466,0.0
25749,48.8967,2.2567,0.0
25750,42.5471,3.0229,0.0
25751,48.2465,7.20565,0.0
25752,43.6043,1.4437,0.0
25753,48.8534,2.3682,0.0
25754,46.5431,0.4145,0.0
25755,47.2991,5.1166,0.0
25756,43.6109,3.8764,0.0
25757,48.8534,2.31285,0.0
25758,43.6043,1.4437,0.0
25759,43.1054,6.0235,0.0
25760,41.922,8.8289,0.0
25761,43.05,2.9167,0.0
25762,44.8098,-0.78345,1.0
25763,45.7474,4.7002500000000005,0.0
25764,47.2991,5.1166,0.0
25765,43.6361,3.9014,0.0
25766,47.2333,5.9151,0.0
25767,43.6043,1.4437,0.0
25768,43.6109,3.8764,0.0
25769,43.6109,3.8764,0.0
25770,48.7448,2.487,0.0
25771,50.6667,3.0833,0.0
25772,48.8714,2.2293,0.0
25773,49.4431,1.0993,0.0
25774,43.1476,2.786291304347826,0.0
25775,48.8534,2.35245,0.0
25776,48.782,2.1939,0.0
25777,50.1614,3.163233333333333,0.0
25778,43.3412,3.214,0.0
25779,43.5858,7.1083,0.0
25780,48.8846,2.2697,0.0
25781,48.8967,2.2567,0.0
25782,42.6976,2.8954,0.0
25783,48.9421,2.6146,0.0
25784,48.9002,2.3095,0.0
25785,44.8425,-0.6451,0.0
25786,49.3167,2.5968,0.0
25787,45.7687,4.9588,0.0
25788,43.5647,3.9503,0.0
25789,50.4247,3.364875,0.0
25790,48.8534,2.3245500000000003,0.0
25791,49.0501,5.452442857142857,0.0
25792,50.7551,2.6794875,0.0
25793,43.9299,4.647125,0.0
25794,47.238,-1.278875,0.0
25795,43.6169,4.035716666666667,0.0
25796,43.5518,1.5549333333333333,0.0
25797,43.4331,5.5445,0.0
25798,43.5148,1.3368333333333335,0.0
25799,43.6043,1.4437,0.0
25800,43.6043,1.4437,0.0
25801,47.7902,7.096940000000001,0.0
25802,43.5858,7.1083,0.0
25803,43.7,3.4718600000000004,0.0
25804,43.775,1.6851,0.0
25805,43.4446,-0.7454739130434783,0.0
25806,47.5839,7.259975,0.0
25807,48.6328,2.4405,0.0
25808,49.2247,6.0987,0.0
25809,43.6578,6.9254,0.0
25810,43.1244,5.9284,0.0
25811,47.276,5.20905,0.0
25812,50.6942,3.1746,0.0
25813,44.1443,4.1594750000000005,0.0
25814,50.6942,3.1746,0.0
25815,50.633,3.0586,0.0
25816,48.9258,2.4453,0.0
25817,49.3472,6.263627272727273,0.0
25818,45.1787,5.7148,0.0
25819,47.8167,-4.2167,0.0
25820,48.8833,2.5333,0.0
25821,45.7485,4.84435,0.0
25822,48.7664,2.0341,0.0
25823,48.607,5.1026,0.0
25824,49.0501,5.452442857142857,0.0
25825,43.6501,6.84936,0.0
25826,43.4908,3.7848,0.0
25827,48.9833,2.2333,0.0
25828,42.6976,2.8954,0.0
25829,43.6109,3.8764,0.0
25830,48.4397,3.145933333333333,0.0
25831,48.8534,2.3245500000000003,0.0
25832,49.0768,7.0503,0.0
25833,48.8534,2.3466,0.0
25834,45.2448,6.337841666666667,0.0
25835,48.8898,2.1586,0.0
25836,49.1047,0.2655695652173913,0.0
25837,43.6043,1.4437,0.0
25838,48.8534,2.3736,0.0
25839,48.8534,2.35245,0.0
25840,49.6736,0.9080090909090908,0.0
25841,48.8534,2.34525,0.0
25842,48.9188,2.254,0.0
25843,44.8404,-0.5805,0.0
25844,43.5887,1.3192,0.0
25845,47.6207,7.3081764705882355,0.0
25846,42.774,2.9904,0.0
25847,43.095,6.0735,0.0
25848,43.7031,7.2661,0.0
25849,48.8058,2.4204,0.0
25850,45.7364,4.7636,0.0
25851,45.766,4.8795,0.0
25852,41.6801,9.2976,0.0
25853,43.5417,-1.4628,0.0
25854,46.9311,4.557911111111111,0.0
25855,49.0272,1.89245,0.0
25856,47.3333,5.0833,0.0
25857,44.548,-0.3890444444444444,0.0
25858,45.0681,3.7264777777777778,0.0
25859,45.65,5.9113500000000005,0.0
25860,49.3861,2.69755,0.0
25861,43.5375,6.7485333333333335,0.0
25862,49.4568,2.2302823529411766,0.0
25863,48.8534,2.34525,0.0
25864,47.2115,-1.651,0.0
25865,48.75,2.856814285714285,0.0
25866,48.8544,1.9946,0.0
25867,43.757,4.2895666666666665,0.0
25868,43.1247,6.0103,0.0
25869,47.091,-1.6112,0.0
25870,43.8624,3.8742583333333336,0.0
25871,45.3914,4.3215,0.0
25872,48.9971,2.2825,0.0
25873,47.3167,5.0167,0.0
25874,49.5062,2.855363636363636,0.0
25875,43.7436,4.2202,0.0
25876,45.4208,5.223245,0.0
25877,48.7166,2.631866666666667,0.0
25878,41.5448,9.1963,0.0
25879,43.2969,5.3826,0.0
25880,43.4066,4.9809,0.0
25881,50.6098,3.0187,0.0
25882,44.8561,-0.5335,0.0
25883,47.3645,-1.3708749999999998,0.0
25884,45.3914,4.3215,0.0
25885,43.4066,4.9809,0.0
25886,41.646,8.9549,0.0
25887,50.4728,1.93755,0.0
25888,48.7166,2.631866666666667,0.0
25889,43.4799,1.3878,0.0
25890,46.1722,4.8392125,0.0
25891,47.8492,3.5818,0.0
25892,48.8714,2.2293,0.0
25893,43.1244,5.92755,0.0
25894,45.3738,4.800633333333333,0.0
25895,48.7981,2.6068,0.0
25896,47.3167,5.0167,0.0
25897,48.4971,7.454750000000001,0.0
25898,49.5344,5.8005,0.0
25899,43.2794,0.1128333333333333,0.0
25900,47.7846,-0.0668625,0.0
25901,45.4759,4.5129,0.0
25902,49.2181,1.58911,0.0
25903,48.6833,2.3833,0.0
25904,43.9423,1.95171,0.0
25905,43.1032,5.8782,0.0
25906,49.1859,-0.3591,0.0
25907,45.7231,5.950481818181817,0.0
25908,46.646,0.1649083333333333,0.0
25909,43.716,1.4508857142857143,0.0
25910,43.7031,7.2661,0.0
25911,48.929,2.0495,0.0
25912,43.9483,4.8089,0.0
25913,48.8534,2.3466,0.0
25914,48.8714,2.2293,0.0
25915,43.4824,1.14578,0.0
25916,49.2058,1.134185,0.0
25917,48.962,2.5325,0.0
25918,48.767,2.6687,0.0
25919,44.8333,-0.43805,0.0
25920,47.5645,-0.492,0.0
25921,43.1376,5.9832,0.0
25922,43.1826,6.02938,0.0
25923,48.501,4.540275,0.0
25924,43.8078,7.127414285714286,0.0
25925,43.4549,5.4691,0.0
25926,43.0917,5.8247,0.0
25927,44.1249,4.0808,0.0
25928,47.4709,-0.303775,0.0
25929,48.8855,2.4042,0.0
25930,43.2829,5.3602,0.0
25931,43.6043,1.4437,0.0
25932,43.6043,1.4437,0.0
25933,48.7651,2.2665,0.0
25934,48.9971,2.2825,0.0
25935,48.8833,2.5333,0.0
25936,48.6942,2.5114,0.0
25937,43.05,2.9167,0.0
25938,47.454,0.8194500000000001,0.0
25939,48.6833,2.3833,0.0
25940,48.8534,2.3394000000000004,0.0
25941,43.3412,3.214,0.0
25942,48.5964,2.4972,0.0
25943,50.3704,3.3373000000000004,0.0
25944,43.1247,6.0103,0.0
25945,48.7987,2.0681,0.0
25946,47.5921,7.5592,0.0
25947,48.5895,2.4693,0.0
25948,50.1333,2.6207777777777777,0.0
25949,48.9535,2.3151,0.0
25950,48.7479,2.3925,0.0
25951,46.1952,6.24655,0.0
25952,45.4759,4.5129,0.0
25953,44.5338,6.0786750000000005,0.0
25954,42.774,2.9904,0.0
25955,49.4845,5.543278571428572,0.0
25956,45.766,4.8795,0.0
25957,48.6998,2.1706,0.0
25958,42.6197,2.774811111111111,0.0
25959,45.6463,4.9842,0.0
25960,48.6474,-2.0088,0.0
25961,49.8705,4.280585714285714,0.0
25962,48.8634,2.506,0.0
25963,43.3357,5.482,0.0
25964,48.7322,2.4493,0.0
25965,43.4815,1.4730222222222222,0.0
25966,48.8486,2.4377,0.0
25967,46.3058,5.118363636363636,0.0
25968,45.0687,-0.5631266666666667,0.0
25969,48.8129,2.3417,0.0
25970,43.8124,1.6971333333333334,0.0
25971,43.2073,6.506266666666666,0.0
25972,45.7387,4.913,0.0
25973,43.6109,3.8764,0.0
25974,48.112,-1.6743,0.0
25975,48.85,2.5,0.0
25976,43.4659,1.2838375,0.0
25977,43.7436,4.2202,0.0
25978,48.3292,3.828793333333333,0.0
25979,43.6635,7.1479,0.0
25980,47.3421,4.89908,0.0
25981,48.8564,1.4773666666666667,0.0
25982,50.5667,2.6100000000000003,0.0
25983,44.5502,6.2466,0.0
25984,49.461,6.407861904761905,0.0
25985,43.1726,6.5296,0.0
25986,50.646,3.0758,0.0
25987,47.4579,-0.6560333333333334,0.0
25988,49.0768,7.0503,0.0
25989,48.8534,2.3736,0.0
25990,43.6361,3.9014,0.0
25991,46.265,6.8403,0.0
25992,43.8624,3.8742583333333336,0.0
25993,48.8534,2.3394000000000004,0.0
25994,47.4709,-0.303775,0.0
25995,43.1244,5.9284,0.0
25996,,,0.0
25997,44.9256,4.9096,0.0
25998,48.9069,2.1792,0.0
25999,47.541,-2.2844875,0.0
26000,49.356,5.984999999999999,0.0
26001,43.6109,3.8764,0.0
26002,48.8117,2.4394,0.0
26003,42.692,2.705475,0.0
26004,47.6597,3.6766166666666655,0.0
